Dur,End,File/Spkr,MaxFormants,Notes,NumberPoles,Start,Unnamed: 0,Unnamed: 0.1,Vowel,dob,file_name,gF1,gF2,gF3,gPitch,gTime,gender,gilbert_number,id,input_form,iver_number,location,oF1,oF2,oF3,oPitch,oTime,post_sound,pre_sound,speaker_number,target_form,transcription,variable
NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-190-1-74-a.wav,NA,NA,NA,NA,NA,f,74,16-190-1-74-a.wav,the honey ,16,new braunfels,NA,NA,NA,NA,NA,ç,n,190,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.053,0.681,3-71-2-74-a,5500 Hz,NA,10.0,0.628,99,NA,ɪ,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-74-a.wav,517.38,2168.19,3174.88,147.73,0.663,f,74,3-71-2-74-a.wav,the honey ,3,new braunfels,459.86,2177.08,3016.57,148.31,0.646,ç,n,71,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.085,0.583,3-84-2-74-a,5500 Hz,NA,10.0,0.498,100,NA,ɪ,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-84-2-74-a.wav,419.46,2370.83,3022.97,143.92,0.555,f,74,3-84-2-74-a.wav,the honey ,3,new braunfels,387.97,2542.84,3070.12,134.40,0.527,ç,n,84,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.072,0.784,6-77-2-74-a,5500 Hz,NA,10.0,0.712,101,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-74-a.wav,628.37,2450.57,3022.16,306.70,0.76,f,74,6-77-2-74-a.wav,the honey ,6,new braunfels,582.72,2480.21,2821.58,289.21,0.736,ç,n,77,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.061,0.91,6-79-2-74-a,5500 Hz,NA,10.0,0.848,102,NA,ɪ,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-74-a.wav,304.45,2006.37,2925.18,--undefined--,0.889,m,74,6-79-2-74-a.wav,the honey ,6,new braunfels,458.75,1895.49,2796.35,--undefined--,0.869,ç,n,79,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.062,0.61,9-155-1-74-a,5500 Hz,NA,10.0,0.547,103,NA,ɪ,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-74-a.wav,329.66,1866.84,2917.97,--undefined--,0.589,f,74,9-155-1-74-a.wav,the honey ,9,new braunfels,408.89,2505.01,3061.86,260.96,0.568,ç,n,155,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.063,0.568,9-156-1-74-a,5500 Hz,NA,10.0,0.505,104,NA,ɪ,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-74-a.wav,482.91,1378.61,2779.67,193.16,0.547,f,74,9-156-1-74-a.wav,the honey ,9,new braunfels,437.63,1701.84,2676.84,207.45,0.526,ç,n,156,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.0,0.558,9-163-2-74-a,5500 Hz,NA,10.0,0.558,105,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-74-a.wav,687.47,2155.61,2432.64,--undefined--,0.558,f,74,9-163-2-74-a.wav,the honey ,9,new braunfels,687.47,2155.61,2432.64,--undefined--,0.558,ç,n,163,der honig,deːɐ̯ ˈhoːnɪç,ɪ
NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-74-a.wav,NA,NA,NA,NA,NA,f,74,9-172-2-74-a.wav,the honey ,9,new braunfels,NA,NA,NA,NA,NA,ç,n,172,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.066,0.496,9-189-3-74-a,5500 Hz,NA,10.0,0.431,107,NA,ɪ,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-189-3-74-a.wav,512.49,2455.09,2791.16,141.39,0.474,f,74,9-189-3-74-a.wav,the honey ,9,new braunfels,464.82,2120.0,2570.42,143.81,0.453,ç,n,189,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.075,1.133,9-82-2-74-a,5500 Hz,NA,10.0,1.058,108,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-82-2-74-a.wav,605.02,2238.44,2693.42,225.91,1.108,f,74,9-82-2-74-a.wav,the honey ,9,new braunfels,706.15,2215.05,2476.94,221.69,1.083,ç,n,82,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.06,0.662,3-97-2-74-a,5500 Hz,NA,10.0,0.603,109,NA,ɪ,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-74-a.wav,498.47,1985.61,2465.23,187.93,0.642,m,74,3-97-2-74-a.wav,the honey ,3,san antonio,513.48,1884.53,2531.9,188.76,0.622,ç,n,97,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.065,1.031,6-78-2-74-a,5500 Hz,NA,10.0,0.966,110,NA,ɪ,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-74-a.wav,566.3,1517.86,2284.1,140.41,1.009,m,74,6-78-2-74-a.wav,the honey ,6,san antonio,562.18,1426.84,2355.83,149.05,0.988,ç,n,78,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.054,0.414,9-191-2-74-a,5500 Hz,NA,10.0,0.36,111,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/9-191-2-74-a.wav,382.56,1911.98,2478.59,170.63,0.396,m,74,9-191-2-74-a.wav,the honey ,9,san antonio,441.75,1880.02,2446.31,166.27,0.378,ç,n,191,der honig,deːɐ̯ ˈhoːnɪç,ɪ
0.059,0.682,10-139-2-114-a,5500 Hz,NA,10.0,0.623,0,NA,ɪ,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-114-a.wav,389.96,1882.62,2135.12,106.15,0.663,m,114,10-139-2-114-a.wav,a funeral ,10,bulverde,420.66,1753.92,2219.45,107.71,0.643,̯,a,139,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.053,0.767,9-153-1-114-a,5500 Hz,NA,10.0,0.715,1,NA,ɪ,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-114-a.wav,309.28,1405.96,2436.7,111.85,0.75,m,114,9-153-1-114-a.wav,a funeral ,9,bulverde,327.48,1503.44,2487.39,116.31,0.732,̯,a,153,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.045,1.509,9-83-2-114-a,5500 Hz,NA,10.0,1.464,2,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-114-a.wav,536.46,2073.29,2568.11,132.63,1.494,f,114,9-83-2-114-a.wav,a funeral ,9,bulverde,536.98,2097.6,2932.99,132.52,1.479,̯,a,83,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.09,0.934,121-453-2-114-a,5500 Hz,NA,10.0,0.844,3,NA,ɪ,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/121-453-2-114-a.wav,478.85,2190.34,3084.45,--undefined--,0.904,f,114,121-453-2-114-a.wav,a funeral ,121,columbus,503.15,2119.18,2974.11,80.17,0.874,̯,a,453,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.086,0.864,1-142-2-114-a,5500 Hz,NA,10.0,0.777,4,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-114-a.wav,504.41,1704.0,2796.25,110.89,0.835,m,114,1-142-2-114-a.wav,a funeral ,1,comfort,551.59,1641.53,2603.36,113.55,0.806,̯,a,142,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.087,0.925,10-147-1-114-a,5500 Hz,NA,10.0,0.838,5,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-114-a.wav,483.72,1677.74,2472.84,138.87,0.896,m,114,10-147-1-114-a.wav,a funeral ,10,comfort,471.27,1517.25,2375.73,143.31,0.867,̯,a,147,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-114-a.wav,NA,NA,NA,NA,NA,m,114,10-149-1-114-a.wav,a funeral ,10,comfort,NA,NA,NA,NA,NA,̯,a,149,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.06,0.872,15-145-1-114-a,5500 Hz,NA,10.0,0.812,7,NA,ɪ,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/15-145-1-114-a.wav,414.03,1760.56,2621.12,98.87,0.852,m,114,15-145-1-114-a.wav,a funeral ,15,comfort,435.71,1632.82,2514.72,95.40,0.832,̯,a,145,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-114-a.wav,NA,NA,NA,NA,NA,m,114,1-391-2-114-a.wav,a funeral ,1,converse,NA,NA,NA,NA,NA,̯,a,391,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.116,0.781,1-114-2-114-a,5500 Hz,NA,10.0,0.665,9,NA,ɪ,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-114-a.wav,638.2,1549.82,2629.7,--undefined--,0.742,f,114,1-114-2-114-a.wav,a funeral ,1,doss,765.04,1469.43,2423.35,--undefined--,0.704,̯,a,114,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.095,0.559,1-179-2-114-a,5500 Hz,NA,10.0,0.464,10,NA,ɪ,1959,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-179-2-114-a.wav,470.05,1787.1,2529.04,--undefined--,0.528,m,114,1-179-2-114-a.wav,a funeral ,1,doss,419.79,1791.76,2475.67,110.69,0.496,̯,a,179,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,11,NA,NA,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-183-2-114-a.wav,NA,NA,NA,NA,NA,m,114,1-183-2-114-a.wav,a funeral ,1,doss,NA,NA,NA,NA,NA,̯,a,183,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.124,2.044,1-56-2-114-a,5500 Hz,"
1-56-2-114-a",10.0,1.92,12,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-56-2-114-a.wav,678.18,2049.31,2652.57,220.52,2.002,f,114,1-56-2-114-a.wav,a funeral ,1,doss,327.05,1916.22,2732.77,225.42,1.961,̯,a,56,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.086,0.653,17-176-1-114-a,5500 Hz,NA,10.0,0.567,13,NA,ɪ,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-176-1-114-a.wav,403.46,1957.8,2592.7,127.27,0.624,m,114,17-176-1-114-a.wav,a funeral ,17,doss,411.15,1883.1,2609.59,--undefined--,0.596,̯,a,176,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.06,0.842,17-177-1-114-a,5500 Hz,NA,10.0,0.783,14,NA,ɪ,1934,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-177-1-114-a.wav,503.87,1913.62,2627.32,122.20,0.822,m,114,17-177-1-114-a.wav,a funeral ,17,doss,485.59,1833.9,2661.06,122.21,0.802,̯,a,177,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.054,0.689,17-181-1-114-a,5500 Hz,NA,10.0,0.635,15,NA,ɪ,1958,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-181-1-114-a.wav,490.26,1715.16,2572.07,197.37,0.671,f,114,17-181-1-114-a.wav,a funeral ,17,doss,538.65,1656.93,2737.67,193.61,0.653,̯,a,181,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,16,NA,NA,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/17-187-1-114-a.wav,NA,NA,NA,NA,NA,f,114,17-187-1-114-a.wav,a funeral ,17,doss,NA,NA,NA,NA,NA,̯,a,187,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.147,0.972,5-113-2-114-a,5500 Hz,"
5-113-2-114-a",10.0,0.825,17,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/5-113-2-114-a.wav,1677.55,2992.14,4018.18,127.31,0.923,m,114,5-113-2-114-a.wav,a funeral ,5,doss,305.04,1895.72,3203.32,149.88,0.874,̯,a,113,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.077,0.889,3-96-2-114-a,5500 Hz,NA,10.0,0.812,18,NA,ɪ,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-96-2-114-a.wav,533.71,1760.99,3119.19,142.76,0.863,m,114,3-96-2-114-a.wav,a funeral ,3,floresville,570.87,1798.98,2651.89,148.77,0.837,̯,a,96,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,19,NA,NA,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/3-98-2-114-a.wav,NA,NA,NA,NA,NA,f,114,3-98-2-114-a.wav,a funeral ,3,floresville,NA,NA,NA,NA,NA,̯,a,98,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,20,NA,NA,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/floresville/gilbert/51-283-3-114-a.wav,NA,NA,NA,NA,NA,f,114,51-283-3-114-a.wav,a funeral ,51,floresville,NA,NA,NA,NA,NA,̯,a,283,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,21,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-397-2-114-a.wav,NA,NA,NA,NA,NA,m,114,1-397-2-114-a.wav,a funeral ,1,fredericksburg,NA,NA,NA,NA,NA,̯,a,397,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,22,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/1-403-2-114-a.wav,NA,NA,NA,NA,NA,m,114,1-403-2-114-a.wav,a funeral ,1,fredericksburg,NA,NA,NA,NA,NA,̯,a,403,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.086,1.457,105-404-1-114-a,5500 Hz,NA,10.0,1.371,23,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/105-404-1-114-a.wav,481.11,2383.71,3112.59,169.54,1.429,f,114,105-404-1-114-a.wav,a funeral ,105,fredericksburg,511.41,2130.2,3055.31,170.00,1.4,̯,a,404,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.091,1.21,107-405-2-114-a,5500 Hz,NA,10.0,1.119,24,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/107-405-2-114-a.wav,406.15,2305.4,2874.7,397.83,1.18,m,114,107-405-2-114-a.wav,a funeral ,107,fredericksburg,423.95,2219.99,2822.18,404.41,1.15,̯,a,405,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,25,NA,NA,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/108-406-1-114-a.wav,NA,NA,NA,NA,NA,m,114,108-406-1-114-a.wav,a funeral ,108,fredericksburg,NA,NA,NA,NA,NA,̯,a,406,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.105,0.952,110-407-2-114-a,5500 Hz,NA,10.0,0.847,26,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-407-2-114-a.wav,402.62,2260.24,3041.2,175.64,0.917,f,114,110-407-2-114-a.wav,a funeral ,110,fredericksburg,432.85,1998.46,3105.6,172.92,0.882,̯,a,407,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,27,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/110-408-1-114-a.wav,NA,NA,NA,NA,NA,f,114,110-408-1-114-a.wav,a funeral ,110,fredericksburg,NA,NA,NA,NA,NA,̯,a,408,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,28,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/111-410-1-114-a.wav,NA,NA,NA,NA,NA,f,114,111-410-1-114-a.wav,a funeral ,111,fredericksburg,NA,NA,NA,NA,NA,̯,a,410,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.105,0.945,17-185-1-114-a,5500 Hz,NA,10.0,0.841,29,NA,ɪ,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/17-185-1-114-a.wav,468.99,1756.95,2321.93,164.22,0.91,m,114,17-185-1-114-a.wav,a funeral ,17,fredericksburg,487.49,1660.54,2252.67,162.76,0.876,̯,a,185,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.051,0.728,23-224-1-114-a,5500 Hz,NA,10.0,0.676,30,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/23-224-1-114-a.wav,361.15,2079.63,3144.39,121.59,0.711,m,114,23-224-1-114-a.wav,a funeral ,23,fredericksburg,310.74,1943.76,3056.15,119.50,0.694,̯,a,224,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.058,1.136,29-210-2-114-a,5500 Hz,NA,10.0,1.078,31,NA,ɪ,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-210-2-114-a.wav,452.91,2517.33,3089.29,189.86,1.116,f,114,29-210-2-114-a.wav,a funeral ,29,fredericksburg,529.08,2349.83,2995.03,192.62,1.097,̯,a,210,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,32,NA,NA,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/29-226-2-114-a.wav,NA,NA,NA,NA,NA,m,114,29-226-2-114-a.wav,a funeral ,29,fredericksburg,NA,NA,NA,NA,NA,̯,a,226,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1942,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/38-214-1-114-a.wav,NA,NA,NA,NA,NA,m,114,38-214-1-114-a.wav,a funeral ,38,fredericksburg,NA,NA,NA,NA,NA,̯,a,214,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.039,0.998,53-401-1-114-a,5500 Hz,NA,10.0,0.96,34,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-401-1-114-a.wav,379.87,2378.97,2629.22,172.06,0.985,f,114,53-401-1-114-a.wav,a funeral ,53,fredericksburg,397.4,2416.72,2569.95,186.10,0.973,̯,a,401,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.057,1.005,53-402-1-114-a,5500 Hz,NA,10.0,0.948,35,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/53-402-1-114-a.wav,395.27,2563.2,3207.56,169.74,0.986,f,114,53-402-1-114-a.wav,a funeral ,53,fredericksburg,467.12,2507.68,3099.97,172.11,0.967,̯,a,402,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.059,0.975,58-369-1-114-a,5500 Hz,NA,10.0,0.915,36,NA,ɪ,1949,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-369-1-114-a.wav,483.79,1979.0,2584.2,112.31,0.955,m,114,58-369-1-114-a.wav,a funeral ,58,fredericksburg,503.24,1999.07,2520.95,114.43,0.935,̯,a,369,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,37,NA,NA,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/58-370-1-114-a.wav,NA,NA,NA,NA,NA,m,114,58-370-1-114-a.wav,a funeral ,58,fredericksburg,NA,NA,NA,NA,NA,̯,a,370,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,38,NA,NA,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/60-368-3-114-a.wav,NA,NA,NA,NA,NA,m,114,60-368-3-114-a.wav,a funeral ,60,fredericksburg,NA,NA,NA,NA,NA,̯,a,368,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,39,NA,NA,1939,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/fredericksburg/gilbert/62-365-2-114-a.wav,NA,NA,NA,NA,NA,f,114,62-365-2-114-a.wav,a funeral ,62,fredericksburg,NA,NA,NA,NA,NA,̯,a,365,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,40,NA,NA,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-164-2-114-a.wav,NA,NA,NA,NA,NA,f,114,1-164-2-114-a.wav,a funeral ,1,freyburg/black jack,NA,NA,NA,NA,NA,̯,a,164,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
NA,NA,NA,NA,NA,NA,NA,41,NA,NA,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/1-175-2-114-a.wav,NA,NA,NA,NA,NA,f,114,1-175-2-114-a.wav,a funeral ,1,freyburg/schulenburg,NA,NA,NA,NA,NA,̯,a,175,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.045,0.917,120-454-2-114-a,5500 Hz,NA,10.0,0.871,42,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/freyburg/gilbert/120-454-2-114-a.wav,463.53,2004.17,2892.11,152.53,0.902,f,114,120-454-2-114-a.wav,a funeral ,120,"freyburg, tx",629.65,2323.53,3600.5,150.37,0.887,̯,a,454,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.079,1.372,112-436-2-114-a,5500 Hz,NA,10.0,1.293,43,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/112-436-2-114-a.wav,526.62,1764.57,2576.97,106.36,1.346,m,114,112-436-2-114-a.wav,a funeral ,112,"giddings, tx",529.85,1815.56,2658.12,110.63,1.32,̯,a,436,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.076,1.592,115-437-2-114-a,5500 Hz,NA,10.0,1.516,44,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/115-437-2-114-a.wav,487.58,2006.82,2987.25,485.61,1.566,f,114,115-437-2-114-a.wav,a funeral ,115,"giddings, tx",525.31,2100.54,2919.09,132.57,1.541,̯,a,437,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.095,1.75,7-313-2-114-a,5500 Hz,NA,10.0,1.655,45,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-313-2-114-a.wav,520.11,1760.28,2673.45,--undefined--,1.718,m,114,7-313-2-114-a.wav,a funeral ,7,giddings,592.21,1803.8,2685.35,84.36,1.687,̯,a,313,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.058,0.709,7-326-2-114-a,5500 Hz,NA,10.0,0.651,46,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-326-2-114-a.wav,434.4,1709.6,2843.26,80.14,0.69,m,114,7-326-2-114-a.wav,a funeral ,7,gidings,428.16,1733.78,2882.0,80.77,0.671,̯,a,326,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.06,0.972,7-329-1-114-a,5500 Hz,NA,10.0,0.911,47,NA,ɪ,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/giddings/gilbert/7-329-1-114-a.wav,448.88,1279.89,2676.96,170.22,0.951,f,114,7-329-1-114-a.wav,a funeral ,7,giddings,465.47,1256.03,2655.93,179.55,0.931,̯,a,329,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.105,0.978,1-193-2-114-a,5500 Hz,NA,10.0,0.873,49,NA,ɪ,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-193-2-114-a.wav,1499.49,2543.88,3718.32,--undefined--,0.943,m,114,1-193-2-114-a.wav,a funeral ,1,la grange,568.58,1863.2,2557.57,--undefined--,0.908,̯,a,193,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
0.137,1.283,1-194-2-114-a,5500 Hz,NA,10.0,1.146,50,NA,ɪ,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/la grange/gilbert/1-194-2-114-a.wav,451.27,1871.64,2605.99,170.45,1.237,f,114,1-194-2-114-a.wav,a funeral ,1,la grange,506.44,1879.46,2662.8,168.54,1.192,̯,a,194,ein begraebnis,aɪ̯n bəˈɡʀɛːpnɪs,ɪ
